story.Prologue_Club_Occult.event_bag_with_girls.text.aa830d42494510481ddf6ac46c2e9e38ef712501,You put the lettuce back.,レタスを戻した。
,,
story.Prologue_Club_Occult.event_bag_with_girls.text.4d478fc99da6c3eb757e1b3c69937b34c47d2502,It's Saki's bag.,サキの鞄。
,,
story.Prologue_Club_Occult.event_bag_with_girls.text.e59a1f53454ba6531ce18fe1116cdfff365e6cb5,Saki's bag is gone.,サキの鞄が消えている。
story.Prologue_Club_Occult.event_bag_with_girls.text.feb3f704fb11b8e679389d9e0dcea5111f6277c9,What? Where is my bag?,あれ？　私の鞄は？
story.Prologue_Club_Occult.event_bag_with_girls.text.53f9546958c48512f810653f8779a1cfc0d42170,Is someone else here with us?,学校にまだ他に誰かいたのかしら？
story.Prologue_Club_Occult.event_bag_with_girls.text.b5af77ffe202ac10e4b0ad4b3c9b3dfd7ad3249f,This isn't good…,まずいわね……
story.Prologue_Club_Occult.event_bag_with_girls.text.7e287a68cb19763f13e311ae76bd472cfc0a0632,Hopefully it was just the janitor and you can get it back on Monday.,単に清掃員が持って行っただけで、月曜日に返してもらえればいいけど。
story.Prologue_Club_Occult.event_bag_with_girls.text.35eb9e717891b07fff1a471c25fa342413fc864e,Uuugh…,うー……
,,
story.Prologue_Club_Occult.event_break_crow.text.fd5385765655803e431925931cf2fb6a8712490f,Isn't this stuffed crow just so cool?,このカラスの剥製、超カッコよくない？
story.Prologue_Club_Occult.event_break_crow.text.d64c2846fa57a8beb81708dd2780696d44a13c42,Oh no.,あっ。
story.Prologue_Club_Occult.event_break_crow.text.b9a27a9dc256a72174e84e6859faa7a87467ab5c,"…So you're that type, huh?",……へー、そういうタイプなのね？
story.Prologue_Club_Occult.event_break_crow.text.d989051705a724c008f1e8ce2c9e2e22a82c6cf0,It was an accident! And what is that supposed to mean anyways!?,事故よ！　あと、今のどういう意味!?
story.Prologue_Club_Occult.event_break_crow.text.b5af77ffe202ac10e4b0ad4b3c9b3dfd7ad3249f,This isn't good…,まずいわね……
story.Prologue_Club_Occult.event_break_crow.text.24d74780620e6cb377813ae79d0a80081d8f8ef9,"It's okay, you can just apologize next week.",来週謝れば大丈夫だよ。
story.Prologue_Club_Occult.event_break_crow.text.789728ecb1d8b85725c863319fd43b76bbc6b788,"Yeah, it's okay. It was probably the only valuable thing in this room anyways.",ええ大丈夫。どのみち、単にこの部屋で唯一高価そうなものってだけだし。
story.Prologue_Club_Occult.event_break_crow.text.35eb9e717891b07fff1a471c25fa342413fc864e,Uuugh…,うぅ……
,,
story.Prologue_Club_Occult.event_conversation_1.text.9fdfe43c656b3a9a0b1d082e1cb810d5584e1323,"Say, what ARE you doing here? Visiting the school at night is hardly normal no matter what you're looking for.",ねえ、いったいここで何してるの？ 夜に学校に来るなんて、探しものにしても普通じゃないわ。
story.Prologue_Club_Occult.event_conversation_1.text.4b29554615f9a73676feefbd085eab8b2c4fb95b,I could ask you the same question.,その質問、そっくりそのままお返しするわ。
story.Prologue_Club_Occult.event_conversation_1.text.c4ccdab5202f49f6b7d2a639a53ba6fbf7f9fc4a,You already know what we were doing.,私たちが何をしてたのかはもう知ってるでしょ。
story.Prologue_Club_Occult.event_conversation_1.text.84234b92d1c6a09d8ed7301c4dc531ec654f3bb5,"Key word: ""were"".",「してた」ってところがポイントよ。
story.Prologue_Club_Occult.event_conversation_1.text.0213c89782db29babd6acbe1b99405eb705816d1,"Truth is, I'm doing the same thing as you girls… But it's spookier than your game.",実を言うと、私もあなた達と同じことをしてるの……あなた達のより、もっと怖いやつだけどね。
story.Prologue_Club_Occult.event_conversation_1.text.e3551c3e1afd1f72e29bc531fa961947b959ee47,A game? Can we join in?,ゲーム？ 私たちも入れる？
story.Prologue_Club_Occult.event_conversation_1.text.426de20d460ebe8475b0ffb75a9d62bb71e6bc5b,I thought you had plans for the night?,あなた達は他に計画があったんじゃないの？
story.Prologue_Club_Occult.event_conversation_1.text.6eae3a5b062c6d0d79f070c26e6d62486b40cb46,…,……
story.Prologue_Club_Occult.event_conversation_1.text.a3b898c08c31d5bfb4c8967e5bd65bb1ba640e8d,We can probably spare an hour or two.,1、2 時間なら大丈夫よ。
story.Prologue_Club_Occult.event_conversation_1.text.7649e9180242d7f87b30d5304fd04787fb843508,"In any case, it's a one-person ritual, so you can't join me on it.",いずれにせよ、この儀式は一人用だから、あなた達は参加できないわ。
story.Prologue_Club_Occult.event_conversation_1.text.9db32972dd5607cdce94491d34084f54a457b4bd,Figures.,そう。
,,
story.Prologue_Club_Occult.event_conversation_2.text.be1719ef60c8116c2a6382aa9fc40b54493bcb76,"If you like this kind of occult stuff, why aren't you in the club?",こういうオカルトっぽい事が好きなら、何でオカルト部に入らないの？
story.Prologue_Club_Occult.event_conversation_2.text.15c0e5ece5e4f9f1ec51588c8dfd8f3776d21f31,Only nerds join this club.,オカルト部はオタクばっかりなのよ。
story.Prologue_Club_Occult.event_conversation_2.text.fb31f5a4e469c8f82b5fd00e8daaa1cc1f83f17a,That's not entirely false…,否定はしきれないわね……
,,
story.Prologue_Club_Occult.event_conversation_3.text.8f40603db200b017b3b00a791d8f58ced0c1aaab,You didn't bring any other games? Not even a deck of cards?,他にゲームは持ってきてないの？ トランプとかも？
story.Prologue_Club_Occult.event_conversation_3.text.02d6e90f4872869012d5faa9068dfa89802ba1ee,"No, not really.",特に持ってきてない。
story.Prologue_Club_Occult.event_conversation_3.text.1dd7f60282aae0c7a57cb0ec656424d699ed6655,We didn't anticipate someone ruining our game.,誰かさんにゲームを台無しにされるなんて予測してなかったから。
story.Prologue_Club_Occult.event_conversation_3.text.35878b38448016c4bf406ad0f63ba2f040bc104d,Fair enough.,そりゃそうね。
,,
story.Prologue_Club_Occult.event_conversation_4.text.77443702b01b90be2a6a7abeddaeb9824ddb26a3,"So, how did you get in here?",で、それならどうやってこの部屋に入ったの？
story.Prologue_Club_Occult.event_conversation_4.text.5f4a786524a3816e75b65a73da19be0584af8312,We got a key from someone.,私たちはある筋から鍵を入手したのよ。
story.Prologue_Club_Occult.event_conversation_4.text.eb403f71f63bf17b72d547ae6c3cf9c39ff18496,*I* got a key from someone.,「私が」ある筋から鍵を入手したのよ。
story.Prologue_Club_Occult.event_conversation_4.text.29f6215b4c4c155fbd9c35c4ada073fcf5195766,…*She* got a key from someone.,……「この子が」ある筋から鍵を入手したのよ。
story.Prologue_Club_Occult.event_conversation_4.text.14122a8735709ff01a3329b266a6749789939059,Couldn't you just have joined the club?,そんなことしなくても、オカルト部に入ればよかったんじゃない？
story.Prologue_Club_Occult.event_conversation_4.text.32288c1041fa7c9f1dd1181103dfc582d97bd21b,Why? Is that what you did? Join the club just for the key?,何で？ あなたはそうなの？ 鍵のためだけに入部したわけ？
story.Prologue_Club_Occult.event_conversation_4.text.804a46154f46490c48674a31e26e146fe865336f,…This conversation isn't going as planned.,……思わぬ方に話が進んだわね。
,,
story.Prologue_Club_Occult.event_conversation_5.text.47149ae147df2265d781531dd17134895a381c09,What were you looking for earlier?,さっき探してたのは？
story.Prologue_Club_Occult.event_conversation_5.text.e97b9a8712baae0fadb95d14b6e8103fa04d558c,Materials for the ritual.,儀式の材料。
story.Prologue_Club_Occult.event_conversation_5.text.32fceba45e9e6a2175b73744766bf1f9075be98b,Shouldn't you have gathered them ahead of time?,そういうのは事前に集めとくべきじゃない？
story.Prologue_Club_Occult.event_conversation_5.text.300f0f258170f2b057b0b521c131c7ee8e3fcb8f,Now that's boring. Do you also do your homework ahead of time?,つまらない質問ね。あなたは宿題も事前にやっとくわけ？
story.Prologue_Club_Occult.event_conversation_5.text.6eae3a5b062c6d0d79f070c26e6d62486b40cb46,…,……
story.Prologue_Club_Occult.event_conversation_5.text.3386794c17ed5b5a49e22d1ff5eae99969fa3c32,I don't know what to say to that.,返す言葉もないわ。
,,
story.Prologue_Club_Occult.event_conversation_6.text.0c2cabaa41033c9bbdc5f8dc37004f2dfe8092d5,Will you at least tell us more about your game?,せめて、あなたのゲームについてもう少し教えてくれない？
story.Prologue_Club_Occult.event_conversation_6.text.09522e77ba9dc2e60995b6b38e3c2f55916ac656,I'll let you know how it went on Monday.,月曜日に結果を報告するわ。
story.Prologue_Club_Occult.event_conversation_6.text.2b5535752677000c8b6345c75e4814d7c8100729,"If it's anything like the rest I tried, it won't really do anything.",今までのと同じなら、何も起こらないから。
story.Prologue_Club_Occult.event_conversation_6.text.831b9bb8e6cdad688accf285cededbd7d68e66fb,What's with all the chit chat? Are we suddenly friends or something?,何で私たちこんなおしゃべりしてるの？ 突然友達同士にでもなったわけ？
story.Prologue_Club_Occult.event_conversation_6.text.6eae3a5b062c6d0d79f070c26e6d62486b40cb46,…,……
story.Prologue_Club_Occult.event_conversation_6.text.2c6869849cbec01fb7fe05678c4846827283141d,"She's alright, I guess.",この子、悪い子じゃないと思うわ。
story.Prologue_Club_Occult.event_conversation_6.text.8fe07f8ffa9ea7f32e9b1414669d803a66ee178d,But she ruined our night!,でもゲームを台無しにされたのよ！
story.Prologue_Club_Occult.event_conversation_6.text.f027b10198bb04f689a76f34b240579ff1586a50,Sorry about that…,それについてはごめんなさい……
story.Prologue_Club_Occult.event_conversation_6.text.fbb6724cf5d2218e7231c7333d731400fe1f2415,"Well… alright, fine.",まぁ……もういいわ。
story.Prologue_Club_Occult.event_conversation_6.text.8839637be0286ef79bf0cf48dfdc5326c120a263,"She means ""apology accepted"".",「許してあげる」って。
story.Prologue_Club_Occult.event_conversation_6.text.981e30765424f781c5e4c2db7edea1ba644b486b,"Nice to meet you then, I'm Kat.",じゃあ改めてよろしくね。私はキャット。
story.Prologue_Club_Occult.event_conversation_6.text.245c482c495842e5f4ed04ffcd429994967ab78f,We KNOW.,知ってる。
story.Prologue_Club_Occult.event_conversation_6.rename.chr.ff6e7cad8cc497308197066e31d8c2723e2a5abd,Saki,サキ
story.Prologue_Club_Occult.event_conversation_6.rename.chr.aeb2d1b92e6273c7af5eeefe50702ffd37a740e9,Juli,ジュリ
story.Prologue_Club_Occult.event_conversation_6.rename.chr.428a50a6290c47097af5cded5515806ba6ba4e07,Kaya,カヤ
story.Prologue_Club_Occult.event_conversation_6.text.4af8ce15df32dadca0c886faa1cb1e20bd1acd9c,"I'm Juli. This is Saki, and this is Kaya.",私はジュリ。こっちがサキで、この子がカヤ。
story.Prologue_Club_Occult.event_conversation_6.text.64753c6fe019c4dad6292319d4387ea91bd3cee9,Nice to meet you.,よろしくね。
,,
story.Prologue_Club_Occult.event_conversation_girl1_extra.text.99f66dd797d3b56baa4d59a697205565ff24197f,"You know, you're quite the celebrity among third year students.",あなた、3年生の間じゃ有名人よ。
story.Prologue_Club_Occult.event_conversation_girl1_extra.text.e7255d504ffbd2c5125175747041f58ad0f69d68,…for all the wrong reasons.,……いわれのないことだったみたいだけど。
,,
story.Prologue_Club_Occult.event_conversation_girl1_extra.text.abff8b7896c7f212a0ebffec3cd6c37c64f83c53,You should hang out at 3-C sometime.,たまには3-Cにも来るといいわ。
,,
story.Prologue_Club_Occult.event_conversation_girl3_extra.text.e1f5627f5acd4aff0df0066eef13152f88c7e60b,Do you um… need help with that ribbon?,その……リボン整えるの手伝おうか？
story.Prologue_Club_Occult.event_conversation_girl3_extra.text.c4b236969b05273249bb7a046a83455df6a3ef61,Ah… no… I'm just fidgeting…,あ……ううん……いじってるだけだから……
story.Prologue_Club_Occult.event_conversation_girl3_extra.text.fa97725633bd52ddb8fb0409986f9de3133d8182,Got it.,わかった。
,,
story.Prologue_Club_Occult.event_conversation_redirect.text.5579951ff73a553cbddac8244de8a67bd0016ffd,Don't mind Saki. She's not the bitch she pretends to be.,サキのことは気にしないで。嫌な奴のふりしてるけど、本当は良い子だから。
,,
story.Prologue_Club_Occult.event_conversation_redirect.text.e75dbe6e9e534e4389a0976b098ff73080594086,We will probably go home soon.,もうそろそろ帰ろうかな。
,,
story.Prologue_Club_Occult.event_cut_girls_hair.text.87033d7592be7420e3ca8d200d8d33bb98c21bc4,Well… at least I got what I needed.,まぁ……必要なものは手に入ったわ。
,,
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.text.d5ca10bf90c7d4d82b940bbc272724ef45c4149f,Draw something on the chalkboard?,黒板に何か描く？
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.5397e0583f14f6c88de06b1ef28f460a1fb5b0ae,Yes,描く
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.816c52fd2bdd94a63cd0944823a6c0aa9384c103,No,描かない
,,
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.text.9ca1c028b193aec03fdb771ab119db9d0bb38e53,What should I draw?,何を描く？
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.62f19e6de6708770c1006e76f6c47605a1b1d478,A flower,花
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.69f0caf4f42fc54fb3d19bdbd684579fd1d04326,A self-portrait,自画像
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.5a47c007eff988bf4b8c4a25658a82b0e3c59aed,A house,家
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.2f7e643b11100977d94b8a19c5b9392a05b6cff1,A butt,お尻
story.Prologue_Club_Occult.event_draw_on_chalkboard.choice.0aec444d1e31c2bbdeb6b7b5dfb741cca7ca7e62,Don't draw,やっぱり描かない
,,
story.Prologue_Club_Occult.event_draw_on_chalkboard.text.c5f78d1a63d0c7a1f59040ae977cd45e2fdd5b29,It's done!,できた！
story.Prologue_Club_Occult.event_draw_on_chalkboard.text.dd68d63ef43a2a7a0cef0bcbb1ab05bce13d5b96,This was the most pointless thing you've done today.,今日一番無意味な行動だ。
,,
story.Prologue_Club_Occult.event_draw_on_chalkboard.text.bbfc9b64bfdac2cc550d41423c388e512bd0900e,"My masterpiece is already perfect, no need for modifications.",私の作品はもう完璧。描き足す必要はない。
,,
story.Prologue_Club_Occult.event_draw_on_chalkboard.text.a948b49968c3e87473e56d3738829cfc1c8b9919,It's too dark for that.,絵を描くには暗すぎる。
,,
story.Prologue_Club_Occult.event_drawing_react_girls.text.abf50765b96509feb083c33cff8bdd0342b582b2,That's cute!,かわいい！
story.Prologue_Club_Occult.event_drawing_react_girls.text.a0908b83198b163bf333ff0dc7d2abe433dc9322,Thank you very much.,どうもありがとう。
,,
story.Prologue_Club_Occult.event_drawing_react_girls.text.58e623035484acf9c8b3fe46282793dd236a7ae1,Is that supposed to be you…?,それ、自分のつもり……？
story.Prologue_Club_Occult.event_drawing_react_girls.text.797474ad802e18679e2c64bde25e921c948062da,Please never draw a portrait of me.,お願いだから、私を描くのはやめてね。
story.Prologue_Club_Occult.event_drawing_react_girls.text.8dd076998f56958c4f7004354cb2847b1282c3e0,Wasn't planning to.,もとから描くつもりもないわ。
,,
story.Prologue_Club_Occult.event_drawing_react_girls.text.43322b1b2a5d6f934fd12d903fa4b134a66e06f8,"Kindergarten called, they want their drawing skills back.",なかなか上手じゃない、幼稚園にはぴったりよ。
story.Prologue_Club_Occult.event_drawing_react_girls.text.b4f322d63061daad0429350a5fe1f1d35719d051,This is my depiction of a child's depiction of a house.,これは「子供が描いた家」を描いたのよ。
,,
story.Prologue_Club_Occult.event_drawing_react_girls.text.c65a6a18dc893aefd8c437241ec1f3bca22fb889,I expected a bit better from you…,あなたにはもう少し期待してたんだけど……。
story.Prologue_Club_Occult.event_drawing_react_girls.text.5c3dbddeb29396d0343d48b155247220dc716b5e,I didn't.,私は期待してなかったわ。
,,
story.Prologue_Club_Occult.event_key_request.text.5ca83035c28490b453835aa430e8630063ab484a,"Say, are any of you members of the theater club?",ねぇ、あなた達の中に演劇部員はいる？
story.Prologue_Club_Occult.event_key_request.text.38a907a7fff5a3d11d34f4eea895f9cdd3c757e4,Not really.,そうでもない。
story.Prologue_Club_Occult.event_key_request.text.f48ac3709c809e9e8a2fe1deee96716a804f8f81,Not really?,そうでもない？
story.Prologue_Club_Occult.event_key_request.text.5e664a5fd016f843230cd2a6bd2e5b606c5024e8,Not me.,私は違う。
story.Prologue_Club_Occult.event_key_request.text.4ef11e86a50b1a456d6e555f386a886654045d20,Who wants to know?,誰が知りたがってるの？
story.Prologue_Club_Occult.event_key_request.text.25cf485ef4eca4a9148b093f7bc0fb78fdecfa3a,"Well, there's a talent agent waiting outside. He's only interested in teenage girls with a passion for roleplaying, though.",えっと、外にタレント事務所の人がいて、演劇に興味のある10代の女の子を探してるのよ。
story.Prologue_Club_Occult.event_key_request.text.aa8e61dacf422bb0ebd4f7fe42b417f095e6e403,What is it that you want?,で、本当は何が目的なわけ？
story.Prologue_Club_Occult.event_key_request.text.599b021d51168b839b9291e8caeb0af00b494b10,"I just need to borrow something from your club room. You have the key with you, don't you?",部室から物を借りたいの。部室の鍵を持ってない？
story.Prologue_Club_Occult.event_key_request.text.2ac89c93d3d2da6a303510cb35b4548a9d0fe778,Hmmm…,ふーん……
story.Prologue_Club_Occult.event_key_request.text.1820dbb449f7f64032dca9067d7fde326759bfc5,"Fine, you can have it… If you can do me a favor first.",いいわ、貸してあげる……ただし、その代わりにやってほしいことがある。
story.Prologue_Club_Occult.event_key_request.text.846a293c8a138ac1ea6a0fc8c75ecd1c3979c5f2,I'll do you a favor: I'll conveniently forget to tell the principal that you three broke into the school at night. Deal?,やってほしいこと？ あなた達3人が夜に学校に忍び込んでることについて、校長先生に言いつけるのを都合よく忘れといてあげることとか？
story.Prologue_Club_Occult.event_key_request.text.397e75469ec5ce7ca775776445a893ba924b045b,Aren't you trespassing too?,違反はあなたも同じじゃない？
story.Prologue_Club_Occult.event_key_request.text.0934c978054852f5b5ddec21916b84ee0fceb9a2,"So, what's the favor you need?",じゃあ、何をしてほしいの？
story.Prologue_Club_Occult.event_key_request.text.672aec955bc017d7652eb88e9a530bae13688d2b,"Get my notebook. It's in classroom 3-C, under my desk.",私のノートを取ってきて。3-C教室の、机の中にある。
,,
story.Prologue_Club_Occult.event_key_request.rename.item.name.3b7476708ee09c1d72e039582c99839e37942ab6,Ponytail's Notebook,ポニテのノート
story.Prologue_Club_Occult.event_key_request.rename.item.desc.463a8937d7be87671f781e35f2f1c92200d48521,A red notebook that the girl with the ponytail forgot. She probably wants it back.,ポニーテールの子が忘れた赤いノート。たぶん返して欲しがってると思う。
,,
story.Prologue_Club_Occult.event_key_request.choice.text.89f7671b9c14232b6571a835e3c278fd449020a3,Should I get the notebook for her?,ノートを取ってきてあげる？
story.Prologue_Club_Occult.event_key_request.choice.2532900e505ae78ff23dbdcaf638838eecd9fef3,"Alright, I'll do it",OK、取ってくる
story.Prologue_Club_Occult.event_key_request.choice.2d5f5b0553b68392fe5836efa5e0f9f90f568416,Forget it,やめておく
,,
story.Prologue_Club_Occult.event_key_request.text.34534e230ce63fd215ea680acc67045b81607e66,You will?,取ってきてくれるの？
story.Prologue_Club_Occult.event_key_request.text.b219b67c54a45220f5d4c6808cc4e97e3ced8265,"Then, when you find it, please don't look through it.",なら、見つけても中は見ないでね。
story.Prologue_Club_Occult.event_key_request.text.579db59b0eb99f0bd1c1439ba6f9735788f9ca74,"Sure, sure.",はいはい。
,,
story.Prologue_Club_Occult.event_key_request.text.51d612266cf87e6448797a4b54f05830193b53ac,"Of course, of course.",そうでしょうね。
story.Prologue_Club_Occult.event_key_request.text.d09882338b9476d133eb3c60fc062910ce301b72,Good luck finding another key to the club room.,ならせいぜい頑張って他の鍵を探すことね。
story.Prologue_Club_Occult.event_key_request.text.07809df4fac339304ce024eba2032d2138e9c103,We'll see about that.,今に見てなさい。
,,
story.Prologue_Club_Occult.event_key_request.text.821e5fb251937d228d081d73da64e97b7ee13bc2,You mean this one?,これのこと？
story.Prologue_Club_Occult.event_key_request.text.6eae3a5b062c6d0d79f070c26e6d62486b40cb46,…,……
story.Prologue_Club_Occult.event_key_request.text.a503996223cb7f5c642fe58c7adfd290aa22f366,How did you-?,いったいどうして……？
story.Prologue_Club_Occult.event_key_request.text.81667ccab31a8a802ab7b7b9e1b624d6a16c2c43,"Yes, that's the one.",そう、それのことよ。
story.Prologue_Club_Occult.event_key_request.text.d0e6a0382a7d608f6871852bdfd894862fbb8f3a,Here's the key. I expect it back at some point.,鍵はこれ。あとでちゃんと返してね。
story.Prologue_Club_Occult.event_key_request.text.113a936a2577ad11edae551f902e4e57aefd5813,Happy to help.,お役に立てて何より。
,,
story.Prologue_Club_Occult.event_key_request.text.8729425f2b61a2a50569e0faa07e855353a76e39,"Well, you brought my notebook so…",まぁ、ノートを取ってきてくれたんだから……
story.Prologue_Club_Occult.event_key_request.text.b4f71e3b3b4d51f452e1e85998aec5ace13f7894,"Here you go, I guess. Please don't break anything.",はいこれ、鍵。何も壊さないでね。
story.Prologue_Club_Occult.event_key_request.text.7039a648bed419501ae5c1cc8c4138abe2bb1877,And don't forget to bring it back to me.,あと、返すのも忘れないで。
story.Prologue_Club_Occult.event_key_request.text.1da20795f84bb9c5e16697aea34f14720e38fc37,Thanks!,ありがと！
,,
story.Prologue_Club_Occult.event_open_box.text.ea4a17b27cc8b9ff50f607187619d1b0c5a12507,There's a bunch of useless trash in here…,中はいらないガラクタばっかりね……
story.Prologue_Club_Occult.event_open_box.text.52fc2c5b37a13b33ffd6946b51b200348cbcd334,Aha! This little box may be it.,あぁ！　この小さい箱が多分そうだわ。
story.Prologue_Club_Occult.event_open_box.text.a703afe3e05e73d76c24d71a301988bf360d6c47,There's three runes… but the ritual didn't mention a specific one.,3つあるけど……どれを使うかは儀式の手順には書いてなかった。
,,
story.Prologue_Club_Occult.event_open_box.choice.text.5448909afde37af0e3792b10d637896c7d65d18e,Which one should I take?,どれにしよう？
story.Prologue_Club_Occult.event_open_box.choice.e1da94bc5822b49d64e85608f56ba48ab98ccb6e,The weird C,「C」っぽい文字のもの
story.Prologue_Club_Occult.event_open_box.choice.ef2749c8f1634ee7093ee55ffe0eae3aced4143b,The weird B,「B」っぽい文字のもの
story.Prologue_Club_Occult.event_open_box.choice.c1310eee2491276ac0b1c674f547363ffae070b7,The weird O,「O」っぽい文字のもの
,,
story.Prologue_Club_Occult.event_open_box.text.2669cc23ec9a922ca884004193bd4d8e1e422462,What's that?,それは何？
story.Prologue_Club_Occult.event_open_box.text.8693ebe42c2b21b44bbb06fbafb3ace1c3e28258,A rune. The ritual calls for it.,ルーン。儀式に必要なの。
story.Prologue_Club_Occult.event_open_box.text.06b2c135c0cd5ad382fc2e7bf514ca2bf8828d46,What does it do?,どう使うの？
story.Prologue_Club_Occult.event_open_box.text.f6d83edc45f0b5db67760927a6156b71e8e91b28,No idea.,わからない。
story.Prologue_Club_Occult.event_open_box.text.8f80f3174aa4c4e9263ba69b2c89e2cd69d3f4dd,How is this any less childish than the game we were playing…?,これのどこが、私たちのゲームより子供っぽくないっていうのよ……？
,,
story.Prologue_Club_Occult.event_read_letter.text.570ed513b8f90a4d33e731b5efb1030ec020e806,There's a golden envelope in the drawer.,引き出しに金色の封筒が入っていいる。
story.Prologue_Club_Occult.event_read_letter.text.65a12ab7136e287462f2dc83c4a907f0b1036b8d,These are the instructions for the ritual I'm doing.,私が今やっている儀式の手順書ね。
story.Prologue_Club_Occult.event_read_letter.text.f40cb78939b45c6ebabe5dc3d80ef6fa3fe60670,"Thankfully, I shortened them when I wrote my notes.",これを要約したのが私のメモ。
,,
story.Prologue_Club_Occult.event_read_letter.choice.text.45655123c522abf1c4131a5388aeaf8bcc98af9f,Read the full ritual rules?,完全な儀式のルールを見る？
story.Prologue_Club_Occult.event_read_letter.choice.5397e0583f14f6c88de06b1ef28f460a1fb5b0ae,Yes,見る
story.Prologue_Club_Occult.event_read_letter.choice.816c52fd2bdd94a63cd0944823a6c0aa9384c103,No,見ない
,,
story.Prologue_Club_Occult.event_read_letter.text.83e94b8ca08a1625dca15229f82f9051072cd8ae,You must play alone.,儀式は一人で行うこと。
